Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
03/09/2019,"75,500.00","76,800.00","76,800.00","75,500.00",78.77K,-0.66%
30/08/2019,"76,000.00","77,000.00","77,000.00","76,000.00",64.77K,0.00%
29/08/2019,"76,000.00","76,600.00","76,600.00","76,000.00",166.24K,-1.55%
28/08/2019,"77,200.00","77,000.00","77,500.00","76,500.00",89.40K,0.26%
27/08/2019,"77,000.00","77,300.00","77,800.00","77,000.00",107.89K,-1.03%
26/08/2019,"77,800.00","77,300.00","78,000.00","77,100.00",85.80K,-0.89%
23/08/2019,"78,500.00","78,800.00","78,800.00","77,500.00",91.04K,-0.25%
22/08/2019,"78,700.00","78,000.00","79,800.00","78,000.00",144.60K,1.16%
21/08/2019,"77,800.00","77,000.00","77,800.00","76,900.00",85.62K,1.04%
20/08/2019,"77,000.00","77,900.00","77,900.00","76,500.00",128.69K,-0.90%
19/08/2019,"77,700.00","77,900.00","77,900.00","76,800.00",42.40K,0.78%
16/08/2019,"77,100.00","78,000.00","78,000.00","77,000.00",144.21K,-1.66%
15/08/2019,"78,400.00","77,500.00","78,400.00","76,800.00",92.83K,-0.13%
14/08/2019,"78,500.00","77,600.00","78,900.00","77,600.00",88.74K,1.55%
13/08/2019,"77,300.00","78,000.00","78,000.00","77,100.00",158.39K,-0.90%
12/08/2019,"78,000.00","78,000.00","78,300.00","78,000.00",38.81K,0.00%
09/08/2019,"78,000.00","79,600.00","79,900.00","78,000.00",105.19K,-2.38%
08/08/2019,"79,900.00","75,500.00","80,000.00","75,500.00",193.15K,5.83%
07/08/2019,"75,500.00","77,000.00","78,300.00","75,100.00",100.88K,-1.95%
06/08/2019,"77,000.00","78,000.00","78,500.00","77,000.00",173.60K,-2.04%
05/08/2019,"78,600.00","82,500.00","83,000.00","78,200.00",359.98K,-5.30%
02/08/2019,"83,000.00","84,200.00","84,200.00","83,000.00",268.72K,-1.43%
01/08/2019,"84,200.00","84,000.00","85,000.00","83,600.00",147.32K,0.24%
31/07/2019,"84,000.00","85,100.00","85,300.00","83,900.00",117.78K,-1.52%
30/07/2019,"85,300.00","85,000.00","85,600.00","84,700.00",153.39K,-0.23%
29/07/2019,"85,500.00","85,200.00","85,800.00","84,500.00",151.52K,0.12%
26/07/2019,"85,400.00","84,600.00","85,700.00","84,600.00",225.07K,0.71%
25/07/2019,"84,800.00","84,600.00","85,200.00","84,200.00",170.27K,-0.47%
24/07/2019,"85,200.00","84,300.00","85,200.00","83,900.00",127.29K,1.19%
23/07/2019,"84,200.00","85,000.00","86,000.00","84,200.00",157.41K,-1.86%
22/07/2019,"85,800.00","84,300.00","85,800.00","83,600.00",71.06K,1.54%
19/07/2019,"84,500.00","85,900.00","85,900.00","83,900.00",338.31K,-1.52%
18/07/2019,"85,800.00","87,000.00","87,800.00","85,800.00",372.91K,-2.50%
17/07/2019,"88,000.00","86,200.00","88,600.00","85,700.00",441.09K,1.85%
16/07/2019,"86,400.00","83,500.00","86,400.00","83,500.00",204.33K,2.49%
15/07/2019,"84,300.00","84,800.00","85,100.00","83,000.00",163.75K,-0.71%
12/07/2019,"84,900.00","84,900.00","85,600.00","84,900.00",192.43K,0.00%
11/07/2019,"84,900.00","84,600.00","84,900.00","84,600.00",143.89K,0.35%
10/07/2019,"84,600.00","83,400.00","84,700.00","83,300.00",284.93K,1.44%
09/07/2019,"83,400.00","82,900.00","83,400.00","82,800.00",188.40K,0.60%
08/07/2019,"82,900.00","83,000.00","83,200.00","82,500.00",199.93K,0.00%
05/07/2019,"82,900.00","83,000.00","83,200.00","82,000.00",106.45K,0.24%
04/07/2019,"82,700.00","82,700.00","83,200.00","82,200.00",167.95K,0.00%
03/07/2019,"82,700.00","81,300.00","82,700.00","81,000.00",440.63K,1.72%
02/07/2019,"81,300.00","80,800.00","81,400.00","80,800.00",168.71K,0.25%
01/07/2019,"81,100.00","80,600.00","81,200.00","80,300.00",188.73K,0.37%
28/06/2019,"80,800.00","80,300.00","81,000.00","80,300.00",130.01K,-0.12%
27/06/2019,"80,900.00","80,800.00","81,900.00","80,600.00",251.80K,0.12%
26/06/2019,"80,800.00","80,000.00","80,800.00","79,500.00",481.93K,0.87%
25/06/2019,"80,100.00","80,100.00","80,400.00","79,900.00",261.16K,-0.25%
24/06/2019,"80,300.00","79,300.00","80,500.00","78,500.00",566.94K,1.01%
21/06/2019,"79,500.00","80,200.00","80,300.00","79,500.00",483.21K,-1.12%
20/06/2019,"80,400.00","80,000.00","80,400.00","79,500.00",389.26K,0.75%
19/06/2019,"79,800.00","80,200.00","80,500.00","79,500.00",180.94K,-0.87%
18/06/2019,"80,500.00","80,000.00","80,600.00","79,500.00",378.68K,0.00%
17/06/2019,"80,500.00","80,000.00","80,500.00","79,000.00",259.53K,0.63%
14/06/2019,"80,000.00","79,600.00","80,900.00","79,600.00",431.44K,0.00%
13/06/2019,"80,000.00","80,000.00","80,100.00","79,400.00",218.69K,-0.37%
12/06/2019,"80,300.00","79,900.00","80,900.00","79,000.00",578.31K,0.63%
11/06/2019,"79,800.00","79,000.00","79,900.00","78,300.00",394.63K,1.01%
10/06/2019,"79,000.00","78,600.00","79,500.00","78,600.00",370.01K,0.89%
07/06/2019,"78,300.00","77,600.00","78,500.00","77,600.00",305.77K,0.64%
06/06/2019,"77,800.00","77,100.00","77,800.00","77,100.00",163.61K,0.00%
05/06/2019,"77,800.00","77,800.00","78,000.00","77,700.00",318.46K,0.00%
04/06/2019,"77,800.00","77,000.00","77,900.00","76,900.00",325.36K,0.65%
03/06/2019,"77,300.00","75,000.00","77,500.00","75,000.00",384.09K,0.65%
31/05/2019,"76,800.00","76,300.00","77,500.00","76,300.00",320.17K,-0.90%
30/05/2019,"77,500.00","77,600.00","77,900.00","77,000.00",289.57K,0.52%
29/05/2019,"77,100.00","76,100.00","77,100.00","76,000.00",183.86K,1.05%
28/05/2019,"76,300.00","76,300.00","77,000.00","75,300.00",278.15K,0.00%
27/05/2019,"76,300.00","77,200.00","77,500.00","76,300.00",195.81K,-1.17%
24/05/2019,"77,200.00","78,000.00","78,400.00","76,000.00",452.39K,-1.78%
23/05/2019,"78,600.00","78,000.00","78,700.00","77,900.00",238.05K,0.38%
22/05/2019,"78,300.00","79,000.00","79,700.00","78,100.00",341.03K,-1.14%
21/05/2019,"79,200.00","78,700.00","79,800.00","78,700.00",439.05K,0.76%
20/05/2019,"78,600.00","78,000.00","78,900.00","77,900.00",393.58K,0.26%
17/05/2019,"78,400.00","77,900.00","79,000.00","77,900.00",455.93K,0.51%
16/05/2019,"78,000.00","79,000.00","79,500.00","77,800.00",523.21K,-1.27%
15/05/2019,"79,000.00","78,000.00","79,200.00","78,000.00",571.12K,1.54%
14/05/2019,"77,800.00","74,800.00","78,000.00","74,800.00",826.24K,2.23%
13/05/2019,"76,100.00","73,300.00","76,800.00","73,300.00",724.89K,3.82%
10/05/2019,"73,300.00","73,000.00","74,000.00","72,300.00",470.44K,0.69%
09/05/2019,"72,800.00","73,500.00","74,500.00","72,000.00",1.06M,-2.93%
08/05/2019,"75,000.00","77,000.00","77,500.00","74,700.00",518.13K,-2.60%
07/05/2019,"77,000.00","73,000.00","77,000.00","72,900.00",855.18K,5.62%
06/05/2019,"72,900.00","71,400.00","76,000.00","71,400.00",1.98M,-4.95%
03/05/2019,"76,700.00","76,700.00","76,700.00","76,700.00",86.25K,-6.92%
02/05/2019,"82,400.00","82,400.00","82,400.00","82,400.00",164.29K,-7.00%
26/04/2019,"88,600.00","89,400.00","89,400.00","87,400.00",90.34K,-0.89%
25/04/2019,"89,400.00","90,600.00","92,000.00","89,400.00",102.27K,-1.65%
24/04/2019,"90,900.00","91,000.00","92,000.00","90,900.00",16.56K,-0.98%
23/04/2019,"91,800.00","89,000.00","91,800.00","89,000.00",30.60K,1.66%
22/04/2019,"90,300.00","91,500.00","91,500.00","90,000.00",22.92K,-1.31%
19/04/2019,"91,500.00","91,000.00","92,100.00","91,000.00",14.56K,0.55%
18/04/2019,"91,000.00","92,000.00","92,000.00","90,800.00",45.45K,-0.22%
17/04/2019,"91,200.00","90,500.00","92,900.00","90,400.00",95.82K,-0.11%
16/04/2019,"91,300.00","92,300.00","92,300.00","90,000.00",40.52K,-1.08%
12/04/2019,"92,300.00","94,000.00","94,000.00","92,300.00",115.23K,-1.70%
11/04/2019,"93,900.00","93,900.00","94,500.00","93,600.00",46.90K,-0.63%
10/04/2019,"94,500.00","94,500.00","94,900.00","93,000.00",36.06K,-0.53%
09/04/2019,"95,000.00","95,000.00","95,000.00","94,100.00",141.63K,0.96%
08/04/2019,"94,100.00","94,000.00","94,400.00","93,900.00",67.06K,0.43%
05/04/2019,"93,700.00","94,000.00","94,100.00","93,700.00",21.14K,-0.32%
04/04/2019,"94,000.00","93,500.00","94,100.00","93,000.00",48.15K,1.08%
03/04/2019,"93,000.00","94,000.00","94,900.00","92,500.00",109.81K,-1.38%
02/04/2019,"94,300.00","95,000.00","96,200.00","93,600.00",71.22K,-0.74%
01/04/2019,"95,000.00","96,000.00","96,000.00","94,000.00",75.41K,0.00%
29/03/2019,"95,000.00","96,000.00","97,400.00","95,000.00",148.06K,-1.04%
28/03/2019,"96,000.00","96,000.00","96,400.00","93,000.00",39.03K,0.31%
27/03/2019,"95,700.00","95,500.00","96,500.00","94,800.00",47.50K,1.16%
26/03/2019,"94,600.00","95,500.00","95,800.00","94,600.00",75.26K,-0.94%
25/03/2019,"95,500.00","96,100.00","96,100.00","95,500.00",76.75K,-0.62%
22/03/2019,"96,100.00","95,600.00","96,500.00","95,600.00",72.66K,0.10%
21/03/2019,"96,000.00","97,000.00","98,200.00","96,000.00",81.67K,-1.64%
20/03/2019,"97,600.00","95,300.00","97,900.00","95,300.00",219.06K,2.41%
19/03/2019,"95,300.00","96,000.00","96,000.00","94,700.00",203.31K,0.32%
18/03/2019,"95,000.00","96,300.00","97,000.00","95,000.00",122.48K,-1.35%
15/03/2019,"96,300.00","96,000.00","97,100.00","96,000.00",485.91K,0.52%
14/03/2019,"95,800.00","96,000.00","97,500.00","95,800.00",105.30K,-0.21%
13/03/2019,"96,000.00","96,500.00","97,000.00","95,900.00",158.48K,0.21%
12/03/2019,"95,800.00","95,800.00","96,700.00","95,700.00",199.16K,0.21%
11/03/2019,"95,600.00","96,100.00","96,100.00","95,400.00",92.78K,0.21%
08/03/2019,"95,400.00","95,500.00","96,000.00","95,000.00",49.27K,-1.24%
07/03/2019,"96,600.00","98,200.00","98,500.00","96,500.00",92.91K,-1.43%
06/03/2019,"98,000.00","98,300.00","98,500.00","97,300.00",73.31K,-0.31%
05/03/2019,"98,300.00","95,100.00","98,400.00","95,100.00",300.85K,1.87%
04/03/2019,"96,500.00","93,700.00","96,800.00","93,700.00",119.45K,2.99%
01/03/2019,"93,700.00","94,500.00","94,500.00","93,300.00",56.32K,-0.32%
28/02/2019,"94,000.00","95,200.00","95,800.00","93,600.00",153.04K,-1.26%
27/02/2019,"95,200.00","94,000.00","95,500.00","93,300.00",74.07K,2.15%
26/02/2019,"93,200.00","94,900.00","95,900.00","93,000.00",114.57K,-1.79%
25/02/2019,"94,900.00","96,500.00","97,400.00","94,600.00",180.88K,-1.66%
22/02/2019,"96,500.00","96,000.00","97,900.00","95,000.00",147.33K,1.15%
21/02/2019,"95,400.00","96,000.00","96,000.00","95,200.00",114.10K,-0.63%
20/02/2019,"96,000.00","94,200.00","96,500.00","94,000.00",88.13K,1.91%
19/02/2019,"94,200.00","93,500.00","94,900.00","93,100.00",30.77K,1.29%
18/02/2019,"93,000.00","95,500.00","96,800.00","92,200.00",91.67K,-2.62%
15/02/2019,"95,500.00","97,000.00","97,700.00","95,000.00",88.23K,-0.83%
14/02/2019,"96,300.00","97,000.00","98,500.00","96,300.00",122.04K,-0.21%
13/02/2019,"96,500.00","95,500.00","98,000.00","94,500.00",111.96K,1.47%
12/02/2019,"95,100.00","95,500.00","95,500.00","95,000.00",77.86K,-0.42%
11/02/2019,"95,500.00","95,000.00","95,700.00","95,000.00",64.48K,-0.21%
01/02/2019,"95,700.00","96,000.00","96,000.00","93,300.00",54.77K,3.80%
31/01/2019,"92,200.00","97,000.00","97,000.00","92,200.00",79.54K,-4.46%
30/01/2019,"96,500.00","90,600.00","96,800.00","90,600.00",125.61K,2.22%
29/01/2019,"94,400.00","93,500.00","94,400.00","92,100.00",51.58K,1.40%
28/01/2019,"93,100.00","93,900.00","93,900.00","92,000.00",39.18K,1.31%
25/01/2019,"91,900.00","90,300.00","92,000.00","90,300.00",21.49K,1.77%
24/01/2019,"90,300.00","91,000.00","91,500.00","90,000.00",33.49K,0.00%
23/01/2019,"90,300.00","91,900.00","91,900.00","90,000.00",47.87K,0.33%
22/01/2019,"90,000.00","92,400.00","92,400.00","90,000.00",57.79K,-2.17%
21/01/2019,"92,000.00","92,000.00","92,500.00","91,000.00",22.66K,0.11%
18/01/2019,"91,900.00","90,100.00","92,000.00","90,100.00",38.31K,0.00%
17/01/2019,"91,900.00","90,000.00","92,400.00","90,000.00",51.47K,2.11%
16/01/2019,"90,000.00","89,900.00","90,000.00","88,800.00",41.99K,1.47%
15/01/2019,"88,700.00","88,500.00","89,400.00","88,100.00",42.40K,0.23%
14/01/2019,"88,500.00","90,300.00","90,300.00","88,000.00",26.56K,-2.10%
11/01/2019,"90,400.00","90,400.00","90,900.00","89,500.00",32.02K,1.01%
10/01/2019,"89,500.00","88,100.00","90,100.00","88,100.00",49.80K,0.56%
09/01/2019,"89,000.00","86,000.00","90,000.00","86,000.00",100.61K,0.91%
08/01/2019,"88,200.00","88,600.00","88,600.00","88,000.00",36.61K,-0.45%
07/01/2019,"88,600.00","89,500.00","90,800.00","87,700.00",92.97K,0.00%
04/01/2019,"88,600.00","89,200.00","89,200.00","86,000.00",96.94K,-0.67%
03/01/2019,"89,200.00","90,500.00","91,000.00","88,400.00",55.31K,0.22%
02/01/2019,"89,000.00","90,900.00","90,900.00","89,000.00",87.08K,0.00%
28/12/2018,"89,000.00","92,500.00","93,000.00","89,000.00",58.39K,-3.58%
27/12/2018,"92,300.00","92,000.00","93,500.00","92,000.00",22.06K,1.76%
26/12/2018,"90,700.00","92,000.00","92,000.00","90,200.00",86.53K,-1.41%
25/12/2018,"92,000.00","92,000.00","92,700.00","89,300.00",38.89K,0.00%
24/12/2018,"92,000.00","95,200.00","95,200.00","92,000.00",60.34K,-3.36%
21/12/2018,"95,200.00","94,500.00","95,200.00","92,000.00",120.93K,2.04%
20/12/2018,"93,300.00","91,000.00","94,000.00","91,000.00",76.80K,2.53%
19/12/2018,"91,000.00","94,000.00","94,900.00","91,000.00",148.48K,-3.19%
18/12/2018,"94,000.00","98,600.00","98,600.00","93,200.00",140.91K,-4.67%
17/12/2018,"98,600.00","99,800.00","100,000.00","97,500.00",50.81K,-0.80%
14/12/2018,"99,400.00","100,100.00","100,900.00","99,400.00",87.66K,-1.58%
13/12/2018,"101,000.00","102,000.00","102,000.00","101,000.00",76.62K,-0.98%
12/12/2018,"102,000.00","102,000.00","104,000.00","101,100.00",106.07K,1.69%
11/12/2018,"100,300.00","101,800.00","101,800.00","99,500.00",72.94K,-1.47%
10/12/2018,"101,800.00","103,000.00","103,000.00","100,000.00",41.21K,-0.59%
07/12/2018,"102,400.00","100,500.00","103,000.00","100,500.00",90.43K,0.59%
06/12/2018,"101,800.00","102,500.00","102,500.00","100,800.00",70.60K,-0.68%
05/12/2018,"102,500.00","97,000.00","102,500.00","97,000.00",190.82K,4.38%
04/12/2018,"98,200.00","97,500.00","98,600.00","97,400.00",62.39K,0.92%
03/12/2018,"97,300.00","97,000.00","99,000.00","96,800.00",60.37K,1.57%
30/11/2018,"95,800.00","95,000.00","101,600.00","95,000.00",257.85K,0.84%
29/11/2018,"95,000.00","96,000.00","96,300.00","95,000.00",58.13K,-2.36%
28/11/2018,"97,300.00","97,600.00","97,600.00","96,000.00",34.18K,-0.31%
27/11/2018,"97,600.00","97,900.00","97,900.00","96,200.00",72.99K,-0.31%
26/11/2018,"97,900.00","97,900.00","97,900.00","97,100.00",138.33K,0.00%
23/11/2018,"97,900.00","95,900.00","97,900.00","95,900.00",74.86K,1.77%
22/11/2018,"96,200.00","95,900.00","96,200.00","93,600.00",62.53K,2.34%
21/11/2018,"94,000.00","93,000.00","94,500.00","93,000.00",40.11K,-0.74%
20/11/2018,"94,700.00","94,900.00","95,100.00","93,000.00",53.00K,-0.32%
19/11/2018,"95,000.00","94,700.00","95,000.00","93,000.00",63.74K,0.21%
16/11/2018,"94,800.00","95,000.00","95,900.00","94,000.00",41.79K,0.85%
15/11/2018,"94,000.00","96,200.00","96,500.00","94,000.00",81.85K,-4.08%
14/11/2018,"98,000.00","99,000.00","99,000.00","97,000.00",89.25K,-1.01%
13/11/2018,"99,000.00","97,000.00","99,000.00","96,000.00",60.71K,1.43%
12/11/2018,"97,600.00","95,000.00","98,200.00","95,000.00",88.77K,1.99%
09/11/2018,"95,700.00","94,000.00","96,000.00","94,000.00",51.74K,1.59%
08/11/2018,"94,200.00","90,100.00","95,500.00","90,100.00",105.26K,-0.11%
07/11/2018,"94,300.00","95,900.00","95,900.00","92,600.00",11.55K,0.86%
06/11/2018,"93,500.00","92,600.00","94,000.00","92,600.00",44.44K,0.65%
05/11/2018,"92,900.00","95,500.00","95,700.00","92,500.00",86.55K,-3.03%
02/11/2018,"95,800.00","98,900.00","98,900.00","95,500.00",94.69K,-2.74%
01/11/2018,"98,500.00","98,100.00","98,600.00","97,700.00",277.06K,0.41%
31/10/2018,"98,100.00","96,400.00","99,000.00","96,000.00",273.05K,1.76%
30/10/2018,"96,400.00","91,500.00","96,500.00","91,500.00",229.71K,1.80%
29/10/2018,"94,700.00","92,000.00","94,700.00","92,000.00",144.56K,1.28%
26/10/2018,"93,500.00","92,900.00","93,500.00","89,900.00",141.82K,0.65%
25/10/2018,"92,900.00","87,100.00","92,900.00","87,100.00",139.28K,-0.11%
24/10/2018,"93,000.00","89,500.00","93,000.00","89,500.00",84.93K,1.09%
23/10/2018,"92,000.00","91,800.00","92,000.00","90,600.00",67.89K,0.22%
22/10/2018,"91,800.00","92,000.00","92,900.00","91,400.00",29.13K,-0.22%
19/10/2018,"92,000.00","90,800.00","92,600.00","90,500.00",67.55K,-0.22%
18/10/2018,"92,200.00","89,500.00","92,500.00","89,300.00",64.26K,3.02%
17/10/2018,"89,500.00","90,000.00","90,400.00","89,400.00",44.56K,0.11%
16/10/2018,"89,400.00","88,100.00","90,000.00","88,100.00",57.75K,-0.67%
15/10/2018,"90,000.00","91,000.00","91,000.00","86,100.00",69.37K,-1.10%
12/10/2018,"91,000.00","84,700.00","91,000.00","84,700.00",137.36K,3.88%
11/10/2018,"87,600.00","89,000.00","89,100.00","85,600.00",193.09K,-4.78%
10/10/2018,"92,000.00","92,600.00","93,000.00","91,000.00",121.78K,-0.65%
09/10/2018,"92,600.00","95,500.00","95,500.00","92,600.00",20.80K,-0.54%
08/10/2018,"93,100.00","96,000.00","96,000.00","92,500.00",82.28K,-3.02%
05/10/2018,"96,000.00","96,000.00","97,000.00","95,400.00",26.76K,0.52%
04/10/2018,"95,500.00","95,100.00","96,000.00","94,000.00",38.22K,-0.52%
03/10/2018,"96,000.00","95,200.00","97,500.00","95,200.00",10.11K,0.00%
02/10/2018,"96,000.00","97,000.00","98,000.00","96,000.00",69.44K,-1.03%
01/10/2018,"97,000.00","98,000.00","98,000.00","96,800.00",60.20K,-1.02%
28/09/2018,"98,000.00","99,000.00","99,300.00","97,400.00",45.07K,-0.41%
27/09/2018,"98,400.00","95,000.00","98,400.00","95,000.00",101.43K,3.58%
26/09/2018,"95,000.00","97,000.00","97,000.00","95,000.00",49.36K,-2.06%
25/09/2018,"97,000.00","97,300.00","97,700.00","94,000.00",24.83K,-0.72%
24/09/2018,"97,700.00","98,500.00","98,500.00","97,000.00",11.96K,0.00%
21/09/2018,"97,700.00","98,000.00","99,000.00","96,500.00",266.28K,-0.31%
20/09/2018,"98,000.00","97,500.00","98,000.00","94,600.00",44.55K,0.51%
19/09/2018,"97,500.00","97,000.00","98,000.00","93,000.00",89.87K,0.52%
18/09/2018,"97,000.00","93,000.00","97,000.00","93,000.00",91.82K,3.19%
17/09/2018,"94,000.00","97,000.00","97,000.00","93,200.00",70.65K,-3.79%
14/09/2018,"97,700.00","99,000.00","99,000.00","97,400.00",59.81K,-1.31%
13/09/2018,"99,000.00","94,100.00","101,000.00","94,100.00",260.18K,4.21%
12/09/2018,"95,000.00","96,000.00","96,000.00","94,000.00",215.93K,-0.73%
11/09/2018,"95,700.00","89,500.00","95,700.00","89,500.00",165.28K,6.93%
10/09/2018,"89,500.00","88,500.00","90,900.00","88,500.00",41.16K,1.24%
07/09/2018,"88,400.00","86,000.00","89,500.00","86,000.00",44.03K,2.79%
06/09/2018,"86,000.00","88,500.00","88,600.00","85,900.00",142.29K,-2.82%
05/09/2018,"88,500.00","88,300.00","91,000.00","87,500.00",59.55K,-1.99%
04/09/2018,"90,300.00","92,000.00","92,900.00","89,700.00",90.26K,-2.38%
31/08/2018,"92,500.00","91,600.00","93,400.00","91,600.00",115.50K,0.98%
30/08/2018,"91,600.00","92,000.00","92,000.00","91,000.00",23.98K,0.55%
29/08/2018,"91,100.00","90,200.00","91,500.00","90,200.00",86.86K,0.22%
28/08/2018,"90,900.00","90,900.00","91,300.00","90,000.00",63.10K,0.00%
27/08/2018,"90,900.00","90,000.00","90,900.00","88,200.00",121.26K,3.18%
24/08/2018,"88,100.00","90,000.00","91,500.00","88,100.00",163.00K,-3.19%
23/08/2018,"91,000.00","88,500.00","91,600.00","86,500.00",219.70K,4.00%
22/08/2018,"87,500.00","84,500.00","87,500.00","84,000.00",216.96K,4.79%
21/08/2018,"83,500.00","84,000.00","84,000.00","82,700.00",44.01K,-0.60%
20/08/2018,"84,000.00","84,400.00","84,400.00","83,200.00",100.99K,-0.24%
17/08/2018,"84,200.00","81,600.00","84,500.00","81,600.00",156.22K,2.81%
16/08/2018,"81,900.00","78,500.00","81,900.00","78,500.00",90.74K,1.61%
15/08/2018,"80,600.00","83,700.00","83,700.00","80,000.00",80.90K,-2.54%
14/08/2018,"82,700.00","82,500.00","83,900.00","82,500.00",42.55K,-0.36%
13/08/2018,"83,000.00","84,500.00","84,500.00","81,500.00",127.08K,-1.78%
10/08/2018,"84,500.00","82,000.00","84,500.00","82,000.00",195.74K,3.05%
09/08/2018,"82,000.00","80,000.00","82,700.00","80,000.00",173.41K,3.14%
08/08/2018,"79,500.00","78,400.00","80,000.00","77,300.00",148.23K,3.11%
07/08/2018,"77,100.00","76,000.00","80,000.00","75,400.00",268.97K,1.45%
06/08/2018,"76,000.00","78,600.00","78,600.00","76,000.00",119.44K,-2.56%
03/08/2018,"78,000.00","76,900.00","78,400.00","76,000.00",139.05K,2.63%
02/08/2018,"76,000.00","77,000.00","77,000.00","75,200.00",53.63K,-1.30%
01/08/2018,"77,000.00","76,803.00","78,086.00","76,013.00",98.08K,-0.13%
31/07/2018,"77,099.00","74,038.00","77,987.00","74,038.00",200.73K,4.13%
30/07/2018,"74,038.00","73,347.00","74,927.00","73,249.00",101.72K,1.49%
27/07/2018,"72,953.00","74,038.00","74,038.00","72,360.00",47.65K,-0.13%
26/07/2018,"73,051.00","73,940.00","74,038.00","72,558.00",70.18K,-1.33%
25/07/2018,"74,038.00","73,051.00","74,828.00","72,558.00",212.94K,1.35%
24/07/2018,"73,051.00","72,656.00","73,940.00","72,262.00",94.22K,0.41%
23/07/2018,"72,755.00","73,051.00","74,038.00","72,064.00",115.55K,2.47%
20/07/2018,"71,000.00","76,500.00","77,000.00","71,000.00",374.00K,-5.96%
19/07/2018,"75,500.00","73,600.00","78,000.00","73,600.00",211.38K,2.17%
18/07/2018,"73,900.00","73,000.00","74,200.00","72,500.00",133.56K,1.23%
17/07/2018,"73,000.00","75,000.00","75,000.00","72,500.00",133.93K,-3.44%
16/07/2018,"75,600.00","75,500.00","76,000.00","73,500.00",84.45K,1.75%
13/07/2018,"74,300.00","72,800.00","74,800.00","72,100.00",91.85K,2.48%
12/07/2018,"72,500.00","71,500.00","73,000.00","69,000.00",170.83K,1.40%
11/07/2018,"71,500.00","71,500.00","73,500.00","70,600.00",150.48K,-0.69%
10/07/2018,"72,000.00","74,300.00","75,900.00","72,000.00",94.66K,-2.96%
