Date,Price,Open,High,Low,Vol.,Change %
02/29/2024,"109,000.00","108,200.00","109,400.00","107,700.00",2.82M,0.46%
02/28/2024,"108,500.00","108,000.00","108,500.00","106,300.00",3.46M,0.56%
02/27/2024,"107,900.00","108,500.00","109,500.00","107,400.00",2.80M,-0.09%
02/26/2024,"108,000.00","103,900.00","108,000.00","103,500.00",4.47M,3.95%
02/23/2024,"103,900.00","105,500.00","106,700.00","103,300.00",4.10M,-0.67%
02/22/2024,"104,600.00","105,900.00","106,000.00","104,600.00",1.72M,-1.23%
02/21/2024,"105,900.00","104,000.00","106,900.00","103,500.00",3.14M,1.53%
02/20/2024,"104,300.00","105,200.00","105,200.00","104,000.00",1.84M,-0.67%
02/19/2024,"105,000.00","105,500.00","107,000.00","105,000.00",2.03M,-0.10%
02/16/2024,"105,100.00","104,000.00","105,100.00","103,800.00",2.07M,1.06%
02/15/2024,"104,000.00","105,200.00","105,500.00","103,800.00",2.25M,-0.86%
02/07/2024,"104,900.00","104,700.00","105,000.00","103,900.00",2.13M,0.77%
02/06/2024,"104,100.00","103,600.00","105,000.00","102,900.00",1.88M,0.58%
02/05/2024,"103,500.00","102,000.00","104,100.00","101,900.00",2.69M,1.47%
02/02/2024,"102,000.00","100,200.00","102,200.00","100,100.00",2.88M,2.10%
02/01/2024,"99,900.00","95,900.00","99,900.00","95,700.00",7.79M,4.39%
01/31/2024,"95,700.00","95,600.00","96,000.00","95,500.00",1.38M,0.10%
01/30/2024,"95,600.00","95,900.00","95,900.00","95,400.00",949.00K,-0.31%
01/29/2024,"95,900.00","95,900.00","96,100.00","95,300.00",1.06M,0.00%
01/26/2024,"95,900.00","95,500.00","96,200.00","95,300.00",925.40K,0.84%
01/25/2024,"95,100.00","95,100.00","95,700.00","94,800.00",845.10K,0.11%
01/24/2024,"95,000.00","95,800.00","95,800.00","94,900.00",1.72M,-0.63%
01/23/2024,"95,600.00","96,100.00","96,400.00","95,400.00",1.48M,-0.83%
01/22/2024,"96,400.00","96,800.00","96,800.00","95,800.00",1.11M,0.10%
01/19/2024,"96,300.00","96,000.00","96,900.00","95,700.00",1.49M,0.73%
01/18/2024,"95,600.00","95,700.00","96,000.00","95,200.00",1.14M,-0.10%
01/17/2024,"95,700.00","95,600.00","96,000.00","95,000.00",1.41M,0.00%
01/16/2024,"95,700.00","94,700.00","95,700.00","94,700.00",810.00K,0.31%
01/15/2024,"95,400.00","95,000.00","95,900.00","94,900.00",1.31M,0.74%
01/12/2024,"94,700.00","94,800.00","95,600.00","94,100.00",2.60M,-0.32%
01/11/2024,"95,000.00","94,700.00","95,400.00","94,700.00",1.37M,0.32%
01/10/2024,"94,700.00","96,700.00","96,900.00","94,500.00",3.30M,-1.97%
01/09/2024,"96,600.00","97,300.00","97,300.00","96,600.00",1.21M,-0.72%
01/08/2024,"97,300.00","97,400.00","98,300.00","97,100.00",1.44M,-0.10%
01/05/2024,"97,400.00","97,300.00","97,500.00","96,500.00",1.14M,0.21%
01/04/2024,"97,200.00","96,300.00","98,400.00","96,200.00",2.97M,0.93%
01/03/2024,"96,300.00","95,600.00","96,500.00","95,400.00",1.44M,0.42%
01/02/2024,"95,900.00","96,900.00","96,900.00","95,700.00",1.71M,-0.21%
12/29/2023,"96,100.00","96,600.00","97,000.00","96,100.00",1.87M,-0.52%
12/28/2023,"96,600.00","97,000.00","97,000.00","96,300.00",1.20M,-0.31%
12/27/2023,"96,900.00","97,400.00","97,800.00","96,900.00",1.36M,-0.31%
12/26/2023,"97,200.00","96,500.00","98,600.00","96,400.00",3.36M,1.25%
12/25/2023,"96,000.00","94,900.00","96,200.00","94,800.00",2.02M,1.48%
12/22/2023,"94,600.00","95,000.00","95,100.00","94,400.00",1.28M,-0.53%
12/21/2023,"95,100.00","94,600.00","95,100.00","94,000.00",1.76M,0.42%
12/20/2023,"94,700.00","94,300.00","95,000.00","94,100.00",1.35M,0.11%
12/19/2023,"94,600.00","93,900.00","94,600.00","93,600.00",1.25M,0.64%
12/18/2023,"94,000.00","95,900.00","96,200.00","93,700.00",2.27M,-2.29%
12/15/2023,"96,200.00","96,200.00","96,300.00","95,000.00",1.47M,0.00%
12/14/2023,"96,200.00","95,800.00","96,400.00","95,200.00",1.71M,1.05%
12/13/2023,"95,200.00","97,400.00","97,400.00","95,200.00",2.15M,-1.65%
12/12/2023,"96,800.00","95,400.00","96,800.00","95,300.00",4.08M,1.89%
12/11/2023,"95,000.00","95,500.00","95,700.00","94,600.00",1.56M,0.85%
12/08/2023,"94,200.00","94,300.00","95,100.00","93,500.00",1.75M,-0.11%
12/07/2023,"94,300.00","95,100.00","95,300.00","92,800.00",3.76M,-0.74%
12/06/2023,"95,000.00","95,000.00","95,400.00","94,100.00",1.22M,0.21%
12/05/2023,"94,800.00","93,800.00","95,800.00","93,700.00",3.59M,1.28%
12/04/2023,"93,600.00","92,600.00","94,000.00","92,600.00",3.46M,1.30%
12/01/2023,"92,400.00","92,200.00","92,900.00","91,300.00",1.19M,0.54%
11/30/2023,"91,900.00","91,400.00","93,700.00","91,300.00",1.98M,0.22%
11/29/2023,"91,700.00","91,600.00","92,000.00","91,100.00",801.50K,0.66%
11/28/2023,"91,100.00","90,800.00","91,900.00","89,900.00",1.09M,0.44%
11/27/2023,"90,700.00","91,400.00","91,400.00","90,100.00",1.66M,-0.55%
11/24/2023,"91,200.00","90,800.00","92,000.00","90,200.00",2.25M,0.44%
11/23/2023,"90,800.00","93,300.00","93,700.00","90,800.00",2.17M,-2.37%
11/22/2023,"93,000.00","91,900.00","93,100.00","91,900.00",3.27M,1.20%
11/21/2023,"91,900.00","92,000.00","92,000.00","90,700.00",1.46M,1.32%
11/20/2023,"90,700.00","90,100.00","92,600.00","89,100.00",1.66M,-0.33%
11/17/2023,"91,000.00","93,400.00","93,500.00","90,600.00",3.57M,-2.15%
11/16/2023,"93,000.00","92,200.00","93,000.00","91,600.00",1.91M,0.65%
11/15/2023,"92,400.00","93,700.00","93,800.00","92,000.00",2.42M,-0.22%
11/14/2023,"92,600.00","92,000.00","93,400.00","91,300.00",2.00M,1.31%
11/13/2023,"91,400.00","91,600.00","92,000.00","90,500.00",1.53M,-0.11%
11/10/2023,"91,500.00","91,500.00","92,700.00","91,300.00",2.41M,-1.08%
11/09/2023,"92,500.00","92,000.00","93,300.00","91,800.00",2.11M,-0.11%
11/08/2023,"92,600.00","88,200.00","92,600.00","88,000.00",2.94M,4.87%
11/07/2023,"88,300.00","88,500.00","88,800.00","87,900.00",1.34M,-0.23%
11/06/2023,"88,500.00","88,200.00","88,900.00","87,800.00",1.21M,1.72%
11/03/2023,"87,000.00","89,000.00","89,200.00","87,000.00",4.84M,-2.25%
11/02/2023,"89,000.00","86,400.00","89,000.00","85,900.00",2.20M,4.22%
11/01/2023,"85,400.00","84,300.00","85,400.00","82,600.00",2.18M,2.89%
10/31/2023,"83,000.00","85,100.00","85,300.00","83,000.00",3.09M,-2.35%
10/30/2023,"85,000.00","87,000.00","87,100.00","85,000.00",1.87M,-2.30%
10/27/2023,"87,000.00","87,500.00","88,000.00","86,300.00",2.03M,0.23%
10/26/2023,"86,800.00","88,300.00","89,900.00","86,000.00",5.91M,-4.51%
10/25/2023,"90,900.00","91,800.00","92,700.00","90,900.00",1.84M,-1.20%
10/24/2023,"92,000.00","92,400.00","92,400.00","90,800.00",1.61M,1.10%
10/23/2023,"91,000.00","93,800.00","93,800.00","90,800.00",1.97M,-2.05%
10/20/2023,"92,900.00","92,500.00","93,000.00","90,100.00",2.86M,0.98%
10/19/2023,"92,000.00","94,000.00","94,300.00","92,000.00",3.03M,-1.08%
10/18/2023,"93,000.00","94,900.00","94,900.00","91,000.00",6.14M,-0.11%
10/17/2023,"93,100.00","97,800.00","97,800.00","93,100.00",2.42M,-3.82%
10/16/2023,"96,800.00","96,800.00","98,900.00","96,300.00",4.97M,0.73%
10/13/2023,"96,100.00","96,000.00","96,300.00","95,300.00",2.36M,-0.31%
10/12/2023,"96,400.00","97,000.00","97,800.00","96,000.00",1.88M,-0.62%
10/11/2023,"97,000.00","95,900.00","98,000.00","95,900.00",2.36M,0.73%
10/10/2023,"96,300.00","96,500.00","97,200.00","95,400.00",3.26M,0.73%
10/09/2023,"95,600.00","92,400.00","95,600.00","92,200.00",3.66M,3.13%
10/06/2023,"92,700.00","91,500.00","92,800.00","91,000.00",1.15M,1.20%
10/05/2023,"91,600.00","92,800.00","93,300.00","91,600.00",1.37M,-0.97%
10/04/2023,"92,500.00","91,300.00","93,400.00","91,300.00",1.59M,0.33%
10/03/2023,"92,200.00","92,200.00","93,500.00","91,500.00",2.01M,-1.07%
10/02/2023,"93,200.00","93,400.00","93,800.00","92,000.00",1.14M,0.43%
09/29/2023,"92,800.00","94,000.00","94,900.00","92,800.00",1.64M,-1.28%
09/28/2023,"94,000.00","94,100.00","94,300.00","91,400.00",1.76M,-0.32%
09/27/2023,"94,300.00","93,900.00","94,300.00","90,400.00",4.51M,0.86%
09/26/2023,"93,500.00","94,200.00","95,500.00","93,100.00",2.15M,-0.85%
09/25/2023,"94,300.00","97,000.00","97,600.00","94,300.00",2.10M,-2.48%
09/22/2023,"96,700.00","95,100.00","97,000.00","92,600.00",6.86M,-0.10%
09/21/2023,"96,800.00","98,500.00","98,900.00","96,300.00",3.42M,-1.73%
09/20/2023,"98,500.00","98,800.00","99,700.00","98,500.00",2.44M,0.10%
09/19/2023,"98,400.00","96,800.00","98,400.00","95,900.00",3.58M,1.55%
09/18/2023,"96,900.00","96,900.00","96,900.00","95,700.00",2.03M,-0.62%
09/15/2023,"97,500.00","96,000.00","97,800.00","95,300.00",2.13M,1.67%
09/14/2023,"95,900.00","98,000.00","98,000.00","95,500.00",2.32M,-2.14%
09/13/2023,"98,000.00","98,900.00","99,000.00","97,400.00",2.89M,-0.91%
09/12/2023,"98,900.00","97,400.00","98,900.00","97,400.00",2.68M,1.54%
09/11/2023,"97,400.00","98,700.00","99,500.00","95,300.00",5.15M,-0.20%
09/08/2023,"97,600.00","97,500.00","98,500.00","97,000.00",2.12M,-0.31%
09/07/2023,"97,900.00","99,000.00","100,800.00","97,600.00",3.25M,-1.11%
09/06/2023,"99,000.00","97,100.00","99,000.00","96,300.00",2.49M,2.27%
09/05/2023,"96,800.00","97,100.00","98,700.00","96,800.00",1.44M,0.10%
08/31/2023,"96,700.00","96,600.00","97,500.00","96,100.00",1.40M,0.10%
08/30/2023,"96,600.00","93,200.00","98,200.00","93,100.00",2.36M,3.21%
08/29/2023,"93,600.00","94,000.00","94,000.00","92,800.00",1.55M,-0.43%
08/28/2023,"94,000.00","92,000.00","94,300.00","91,000.00",2.95M,3.75%
08/25/2023,"90,600.00","89,500.00","91,000.00","89,100.00",2.79M,0.67%
08/24/2023,"90,000.00","85,500.00","90,100.00","85,100.00",5.25M,4.05%
08/23/2023,"86,500.00","86,400.00","86,800.00","84,700.00",1.42M,0.00%
08/22/2023,"86,500.00","86,300.00","86,500.00","83,000.00",2.33M,0.70%
08/21/2023,"85,900.00","85,900.00","86,700.00","85,500.00",2.45M,0.47%
08/18/2023,"85,500.00","85,600.00","87,900.00","84,300.00",3.94M,-0.58%
08/17/2023,"86,000.00","85,000.00","87,200.00","85,000.00",3.69M,1.06%
08/16/2023,"85,100.00","83,200.00","85,200.00","83,200.00",2.60M,1.31%
08/15/2023,"84,000.00","82,600.00","84,300.00","81,500.00",1.68M,1.69%
08/14/2023,"82,600.00","82,100.00","83,200.00","82,000.00",1.01M,0.73%
08/11/2023,"82,000.00","82,000.00","83,000.00","81,500.00",1.14M,-0.24%
08/10/2023,"82,200.00","83,100.00","83,300.00","82,200.00",1.34M,-1.08%
08/09/2023,"83,100.00","84,000.00","84,700.00","83,000.00",982.70K,-1.31%
08/08/2023,"84,200.00","84,000.00","84,600.00","83,800.00",636.00K,-0.36%
08/07/2023,"84,500.00","83,600.00","84,500.00","83,300.00",752.50K,1.44%
08/04/2023,"83,300.00","84,000.00","84,500.00","83,300.00",1.62M,-0.48%
08/03/2023,"83,700.00","83,800.00","84,200.00","82,900.00",907.90K,0.24%
08/02/2023,"83,500.00","84,500.00","84,800.00","83,500.00",996.30K,-1.18%
08/01/2023,"84,500.00","85,600.00","86,300.00","84,500.00",1.29M,-1.29%
07/31/2023,"85,600.00","84,700.00","85,800.00","84,400.00",1.47M,1.42%
07/28/2023,"84,400.00","83,500.00","84,400.00","83,100.00",898.40K,0.84%
07/27/2023,"83,700.00","82,800.00","84,400.00","82,800.00",1.42M,1.21%
07/26/2023,"82,700.00","81,200.00","82,700.00","81,100.00",1.27M,1.72%
07/25/2023,"81,300.00","81,000.00","82,200.00","81,000.00",1.06M,0.37%
07/24/2023,"81,000.00","81,000.00","81,300.00","80,600.00",1.17M,0.00%
07/21/2023,"81,000.00","79,700.00","81,000.00","79,600.00",1.27M,0.87%
07/20/2023,"80,300.00","78,600.00","81,300.00","78,500.00",2.29M,2.29%
07/19/2023,"78,500.00","78,500.00","78,900.00","78,300.00",708.60K,-0.25%
07/18/2023,"78,700.00","79,000.00","79,000.00","78,100.00",718.30K,-0.38%
07/17/2023,"79,000.00","79,000.00","79,200.00","78,500.00",1.15M,0.89%
07/14/2023,"78,300.00","76,900.00","78,300.00","76,100.00",2.82M,3.30%
